	date	category	content	sentiment_score
1115	2022-04-12	Finance	1q22 earnings street earnings high miss insights companies likely miss 1q22 earnings based proprietary core earnings research.	-0.9846429
1116	2022-04-12	Finance	four discounted funds paying 9.8 percent dividends discounts exist cefs.	0.10097998
1117	2022-04-12	Stock Market	better pick deere stock think bristol myers squibb stock nyse bmy currently better pick deere stock nyse de despite bms comparatively higher valuation . bmy stock trades p ratio 3.4x compared 2.8x de stock . compare two companies due similar revenue base ...	0.40828052
1118	2022-04-12	Stock Market	company likely offer better returns union pacific stock think becton dickinson stock currently better pick union pacific stock given better prospects comparatively lower valuation . unp stock trading 7.6x trailing revenues compared 3.8x bdx stock . compare two companies due similar revenue base ...	0.26741955
1119	2022-04-12	Cryptocurrencies	chris dixon dive crypto rabbit hole made world top venture capitalist a16z crypto partner midas list new . 1 2022 venture industry visible often controversial face wild west tokens nfts.	0.04017934
1120	2022-04-12	Finance	top 10 companies behind midas list 2022 veterans public companies dominate 2022 list midas movers made almost entirely veteran companies exception newcomers kuaishou roblox nubank.	-0.0038554752
1121	2022-04-12	Finance	newcomers midas list 2022 backing trending home abroad 15 new faces joined midas ranks 2022 mix lower profile well known vcs . read learn newest inductees list.	0.09143196
1122	2022-04-12	Stock Market	easing regulatory headwinds strong deliveries make nio stock buy u.s. listed chinese premium electric vehicle maker nio stock declined almost 15 percent last week trading per share . sell comes amid concerns federal reserve could go aggressive rate hikes combat soaring inflation actually ...	-0.61422455
1123	2022-04-12	Finance	honda invest billion next decade ramp ev production honda motor investing 5 trillion yen develop electric vehicle technology next decade japanese automaker accelerate push toward net zero carbon emissions.	0.40052405
1124	2022-04-12	Finance	china resumes online games approval ending eight month hiatus china issued first batch online game licenses effectively ending eight month suspension regulatory approvals analysts say stringent review process remain place foreseeable future.	-0.5397804
1125	2022-04-12	Finance	happens file taxes happens file taxes depends several things owe money due refund required file based upon income status.	-0.02106454
1126	2022-04-12	Finance	philippine billionaire po family shakey sees profits exceeding pre pandemic levels amid expansion shakey pizza asia ventures controlled family late billionaire ricardo po sr. expects profits exceed pre pandemic levels next year philippine restaurant chain accelerates expansion plans.	0.82619834
1127	2022-04-12	Finance	goto rides strong investor appetite market debut goto shares soared much 23 percent debut indonesia stock exchange becoming third largest ipo asia year.	0.9736424
1128	2022-04-12	Finance	5g technology players gain carriers double mid band deployments theme select 5g stocks includes u.s. based wireless carriers infrastructure players semiconductor companies testing solutions providers stand benefit ongoing transition wireless industry 5g declined 14 percent year date underperforming ...	-0.9076941
1129	2022-04-12	Finance	earnings season starts expectations high delta air lines delta prepares report first quarter earnings wednesday demand high fuel prices relatively high analyst expectations somewhat high.	0.6361505
1130	2022-04-12	Finance	unlimited pto reverse psychology tool keeping americans work paid time pto often pinnacle debate states like many conversations us human capital falls legislation fact lack thereof.	-0.02071806
1131	2022-04-12	Finance	ton foundation talks three african countries launch stablecoins ton blockchain working cameroon democratic republic congo drc republic congo launch crypto p2p payments telegram.	0.08998955
1132	2022-04-12	Finance	target seeks stamp approval accepting snap benefits online target looking reel low income shoppers letting use food stamps pay online orders . u.s. consumers receiving snap benefits 36.2 percent white 25.6 percent black 17.2 percent hispanic presents important growth opportunity target.	0.39074647
1133	2022-04-12	Finance	biden cancels student loans likely happens november expect student loan cancellation.	-0.98145103
1134	2022-04-12	Finance	inflation hits 40 year high spiking 8.5 percent march ukraine invasion fuels oil prices double digit cpi inflation later spring stretch ruled warns one economist.	-0.49764043
1135	2022-04-12	Finance	attracting retaining talent increasingly become critical business risk companies caught need change workplace risks losing valuable talent growing . risk managers help business leaders navigate increasing business risk.	-0.3256588
1136	2022-04-12	Finance	p 500 sectors price economic book value looks cheap based 2021 profits profits rose faster stock prices price economic book value pebv ratio p 500 fell lowest level since june 30 2016 excluding pandemic levels.	-0.9736832
1137	2022-04-12	Stock Market	happening ww international stock ww international stock declined close 40 percent year date levels around per share stock trading almost 75 percent 2021 highs . reasons decline quite straightforward . investors started valuing ww technology stock posted big growth ...	-0.013981839
1138	2022-04-13	Finance	world best banks 2022 covid recedes banks get boost higher rates inflation could spoil party forbes partnership market research firm statista releases fourth annual list world best banks banks prepare rising interest rate environment federal reserve combats inflation stemming covid shutdowns.	0.22709179
1139	2022-04-13	Finance	conduent explore strategic alternatives transportation business cndt .61 market capitalisation .2 billion business process services solutions company announced pursuing separation transportation business either sale spin.	0.05163449
1140	2022-04-13	Finance	student loan relief qualify fresh start student loans huge benefit student loan borrowers looking fresh start.	0.54830796
1141	2022-04-13	Finance	inflation surges markets watch medium term prospects u.s. inflation rate hit 40 year high march 8.5 percent energy food prices surged next	0.8053116
1142	2022-04-13	Finance	hedge fund manager says index tracking investors tracking wrong index perhaps common index track p 500 one hedge fund manager believes roughly trillion invested p funds wrong place.	-0.89858943
1143	2022-04-13	Finance	earnings preview expect citigroup thursday citigroup inc. scheduled report earnings thursday open . closer look earnings.	-0.00921419
1144	2022-04-13	Finance	student loan forgiveness biden open ever top senator tells activists president biden open enacting widespread student loan forgiveness ever top democratic senator told student loan borrower activists virtual summit.	0.022964004
1145	2022-04-13	Finance	blackrock newest investment paves way digital assets wall street according today earnings call beyond cryptocurrencies stablecoins blackrock also studying tokenization permissioned blockchains	0.07672977
1146	2022-04-13	Finance	revocable inheritance trust inexpensive divorce protection may able better protect assets received gift inheritance called separate property event future divorce using special type revocable trust.	0.03593951
1147	2022-04-13	Stock Market	unitedhealth stock see higher levels post q1 results company businesses including private health insurance pharmacy management likely benefit post pandemic economic growth.	0.97844
1148	2022-04-13	Finance	covid 19 related inflation surpasses 40 year record long persist covid 19 federal government federal reserve sparked highest inflation rate 40 years . read learn inflation starts attempt end.	0.32114357
1149	2022-04-13	Finance	new report reveals names america biggest earners little pay taxes report shows america ultra wealthy able pay lower tax rates income.	0.047973666
1150	2022-04-13	Finance	earnings season bulls looking tuesday faded rally important event demonstrated challenging going bulls regain upper hand narrative surrounding economy.	0.7769106
1151	2022-04-13	Finance	tiny titans strategy investing shaughnessy tiny titans strategy focuses micro cap stocks meet criteria value size momentum factors . 25 stocks fit bill.	0.120594874
1152	2022-04-13	Finance	interview enough americans pay income tax . robert goulder joseph j. thorndike tax notes discuss people paying income taxes efforts change played past.	0.006982718
1153	2022-04-13	Finance	fed claims war inflation . may us fooled fed chairman jay powell fed officials staked whatever takes approach combat inflation . actions match words least yet . may turn badly.	-0.36946797
1154	2022-04-13	Stock Market	improve portfolio health investing health care stocks even recessionary periods health care earnings tend stable earnings overall stock market.	0.9241673
1155	2022-04-13	Finance	china governance implosion china facing arguably worst crisis governance since end cultural revolution 1976.	-0.97633606
1156	2022-04-13	Finance	stablecoins boogie man government bitcoin government quaking boots . scared stablecoins like usd coin tether . .	0.039750542
1157	2022-04-13	Finance	daily dividend report qualcomm caterpillar realty income cintas fastenal daily dividend report qualcomm caterpillar realty income cintas fastenal	-0.024409782
1158	2022-04-13	Stock Market	cloud stock flashing historically bearish signal step broader tech sector cloud computing stock fastly inc fsly underperforming charts 45.6 percent since start 2022.	-0.96870595
1159	2022-04-13	Finance	premier li post close consumption push asian equities mixed overnight japan taiwan ahead taiwan semis earnings tomorrow south korea rebounded mainland china.	0.7707931
1160	2022-04-13	Stock Market	bed bath beyond stock collapses earnings disaster expert warns reality hit hard retail investors looking short squeeze bed bath beyond stock already disconnected reality says one bank america analyst.	-0.94524956
1161	2022-04-13	Finance	rio tinto top line retain momentum 2022 shares rio tinto continued trend upward commodity energy prices surged latter half 2021. rio tinto diversified mining group iron ore aluminum copper key product offerings presence across globe . 2021 company total iron ore ...	0.16727477
1162	2022-04-13	Stock Market	company likely offer better returns csx stock despite comparatively higher valuation think booking holdings stock nasdaq bkng currently better pick csx stock nasdaq csx . bkng stock trading 8.6x trailing revenues compared 6.2x csx stock . compare two companies due similar revenue base ...	0.30503407
1163	2022-04-13	Cryptocurrencies	fis partners fireblocks bring crypto trading defi staking services global client base fis billion fintech company joined new york based infrastructure company fireblocks offer 6 000 capital markets clients access full suite crypto trading lending services.	0.07058047
1164	2022-04-13	Stock Market	wells fargo stock beat consensus q1 wells fargo nyse wfc scheduled report fiscal q1 2022 results thursday april 14 2022. expect wells fargo beat consensus estimates revenues earnings . bank posted better expected results last quarter total revenues increasing 13 percent ...	0.8103081
1165	2022-04-13	Stock Market	shopify stock trades pre covid levels . buy shopify stock plummeted around 55 percent year date . sell comes customers increasingly return physical retail stores following easing covid 19 restrictions resulting considerable slowdown shopify revenue growth rates . sales grew around 86 percent 2020 ...	-0.3362075
1166	2022-04-13	Stock Market	verizon stock laggard . c band deployment change things verizon largest u.s. wireless carrier terms subscribers seen stock lag broader market considerably recent years . last five years verizon stock mere 1 percent compared p 500 nearly doubled since 2017. underperformance largely ...	-0.34223735
1167	2022-04-13	Cryptocurrencies	kenyan startup partners ai powered crypto rating platform evai bitlipa kenyan startup allows users convert fiat kenya shillings tether usdt bitcoin vice versa.	0.055419475
1168	2022-04-13	Finance	student loan forgiveness leaves democrats republicans thoroughly upset biden student loan forgiveness student loan pause hot button issues democrats republicans.	-0.06886579
1169	2022-04-13	Finance	analyzing kroger company dividend growth potential kroger kr featured stock march dividend growth stocks model portfolio.	0.102371834
1170	2022-04-13	Cryptocurrencies	htc wants build open metaverse splinternet accelerates taiwanese vr headset maker aims reinvent open metaverse platform succeed	0.37791756
1171	2022-04-13	Finance	street earnings overstated p 500 companies 2021 five p 500 companies overstated street earnings unattractive stock rating.	-0.5657048
1172	2022-04-13	Finance	12 oil gas favorites power portfolio caveat highly volatile space offer dozen energy sector stocks etf favorites contributing advisors moneyshow.com.	0.0019109296
1173	2022-04-13	Finance	four new biden student loan relief initiatives know last six months biden administration announced series new student loan relief measures benefit millions student loan borrowers . include relief payments assistance borrowers default new student loan forgiveness initiatives . overview.	0.28305766
1174	2022-04-13	Finance	earnings preview expect goldman sachs thursday earnings preview expect goldman sachs thursday . closer look.	-0.018521592
1175	2022-04-13	Finance	take money grid time geopolitical chaos inflation simon mikhailovich extreme wealth preservation strategies seem paranoid.	-0.041180223
1176	2022-04-13	Finance	earnings preview expect morgan stanley thursday morgan stanley scheduled report earnings thursday open . closer look	0.005781645
1177	2022-04-13	Finance	jpmorgan boosts credit reserves profits tank jamie dimon warns significant challenges ahead bank warned downside risks due high inflation war ukraine.	0.52018434
1178	2022-04-13	Stock Market	behind recent dow jones stock market performance dow jones industrial average kicked week additional losses egged declines tech sector . know.	-0.46923727
1179	2022-04-13	Cryptocurrencies	steve aoki a0k1verse reveals culture activates metaverse steve aoki big ambitions a0k1verse project leveraged nfts metaverse create engaging new experiences fans.	0.04209841
1180	2022-04-13	Finance	voyager becomes second philippine unicorn raising million sig led funding round voyager innovations owner e wallet paymaya digital bank maya bank become philippines second unicorn raising million new investors led sig venture capital asian venture capital arm u.s. investment firm susquehanna international group.	0.3551401
1181	2022-04-14	Finance	try reverse bucket list kick 5 financial habits slowing arthur c. brooks talks quest satisfaction feel elusive fleeting ultimately leading us continually want money fame power whatever else think lead feelings personal fulfillment . believes secret satisfaction lies managing wants.	0.011537503
1182	2022-04-14	Cryptocurrencies	bitcoin slips 000 zilliqa dogecoin race ahead learn digital assets moving market today.	0.5260282
1183	2022-04-14	Finance	aging parents problem doctors elders multiple medical conditions may taking medications help quality life . consider tips help decisions needed.	0.020401161
1184	2022-04-14	Cryptocurrencies	jack dorsey first tweet .9 million nft gets bid auction non fungible token nft twitter founder jack dorsey first ever tweet could sell . current owner nft listed million last week . auction closed wednesday seven offers ranging 0.0019 eth current prices 0.09 eth.	0.032163855
1185	2022-04-14	Finance	ask larry get credits waiting 67 file social security retirement benefits today social security column addresses questions early filing reductions delayed retirement credits filing spouse disabled child survivor benefits calculated.	-0.087560676
1186	2022-04-14	Finance	wait buy bonds risk losing 8.54 percent yield full year seriously check u.s. treasury bonds pay 8.5 percent extra cash bonds need least year.	-0.9728045
1187	2022-04-14	Cryptocurrencies	jack dorsey first tweet nft plummeted 99 percent value year march 2021 nft created jack dorsey sold .9 million . yet auction past week one bid . happened	-0.0871549
1188	2022-04-14	Finance	week credit card news inflation causing financial anxiety threats america economy took place week credit card payment industries	-0.5606561
1189	2022-04-14	Finance	mid month update market gets cautious ahead earnings season following significant rally saw p 500 surge 11 percent march 14 march 29 equity market reversed course weakness materialized final days month continuing far april . result major market averages ...	0.17281996
1190	2022-04-14	Finance	crucial question ask purchase every purchase make sacrifice small amount freedom . one crucial question helps us recognize exactly.	0.03101477
1191	2022-04-14	Finance	independent economy council reports many 1099 workers troubled tax obligations independent economy council iec yesterday release survey 1 003 individuals earn majority income independent work.	-0.26753125
1192	2022-04-14	Finance	jefferies succeed bringing esg credibility wall street aniket shah joined jefferies year ago global head environmental social governance sustainable finance strategy . aniket forefront pursuing symbiosis sustainable practice wall street acumen . spoke aniket find hoping accomplish.	0.12573461
1193	2022-04-14	Finance	old arista networks crushing cisco investors focus arista networks anet one competitors . big attraction arista cloudvision software . platform facilitates cloud based network virtualization . fancy way saying software services like security bolted scale little fuss.	0.03156952
1194	2022-04-14	Finance	musk says sufficient funding buy twitter claims plan b offer rejected musk also called regulators securities exchange commission bastards.	0.01838926
1195	2022-04-14	Finance	student loan cancellation could look different expect expect student loan forgiveness . may different think.	-0.1451581
1196	2022-04-14	Finance	exchange traded funds etfs save money taxes many wealthier americans guided towards etfs tax efficiency . use exchange traded funds minimize realized capital gains taxable investments.	0.06161025
1197	2022-04-14	Finance	bank rrr cut anticipation lifts markets asian equities mixed night china hong kong japan outperformed.	-0.19846979
1198	2022-04-14	Cryptocurrencies	lucid elusive dreams generation z alpha financial freedom nfts web3 financial freedom may seemed like illusory concept generations z alpha dreaming big regard . coming age post bitcoin world effect . advances made peers meant individuals experienced hyper connected world birth.	-0.003758419
1199	2022-04-14	Finance	distraction hostile takeover analysts say elon musk offer buy twitter analysts split whether acquisition looks likely remains fantasy.	0.049614515
1200	2022-04-14	Stock Market	ralph lauren stock slumped 14 percent last ten days next ralph lauren stock company engaged design marketing distribution premium lifestyle products including apparel accessories fragrances home furnishings declined 14 percent last ten trading days two weeks currently stands around ...	-0.98789805
1201	2022-04-14	Stock Market	metlife stock buy metlife stock gained roughly 12 percent ytd compared 7 percent drop p500 index period . current price per share upside potential 8 percent fair value trefis estimate metlife valuation . insurance giant surpassed ...	0.3772168
1202	2022-04-14	Finance	rebuild public sector next crisis jobs state local government coming back pandemic recession hurting recovery leaving us exposed future crises . instead states using higher revenues cut taxes wealthy.	-0.6100328
1203	2022-04-14	Stock Market	expect charles schwab stock q1 charles schwab scheduled report fiscal q1 2022 results monday april 18 2022. expect beat consensus estimates revenues earnings . company underperformed street expectations fourth quarter ...	-0.4222257
1204	2022-04-14	Stock Market	12 percent month j.b. hunt stock rebound price j.b. hunt transport services stock reached 52 week high around last month falling currently . seen fall 12 percent month 15 percent ytd . fall recent weeks limited jbht many stocks ...	-0.9233849
1205	2022-04-14	Stock Market	lam research stock jumped 3.5x since 2018. lam research corporation stock price jumped almost 3.5x 2018 end currently primarily due favorable changes p multiple . additionally company witnessed rise revenue period revenue per share increased helped drop outstanding ...	0.819839
1206	2022-04-14	Finance	grandkids education retirement fund steps cost little nothing help grandchildren . others take planning . sacrifice make smart moves.	-0.005228486
1207	2022-04-14	Stock Market	strong revenue trends better prospects make caterpillar stock good pick despite comparatively higher valuation think caterpillar stock currently better pick cummins stock . cat stock trading 2.3x trailing revenues compared 1.1x cmi stock . although companies seen rise revenue recent past caterpillar fared ...	0.30885145
1208	2022-04-14	Finance	elon musk bids take twitter private billion bad idea think musk billion offer unlock bidding war buy twitter stock . tesla shareholders look musk might sell shares finance twitter takeover.	-0.05014
1209	2022-04-14	Cryptocurrencies	5 cryptos worst culprits climate change cryptocurrencies part solution global warming	-0.042998806
1210	2022-04-14	Finance	gold sweet sugar sweeter commodity bubbles stay matter catching come.	0.07528171
1211	2022-04-14	Finance	recession yet investors listen doves cry jeff schulze clearbridge investments discusses believes recession worries premature also important listen doves.	0.0626011
1212	2022-04-14	Finance	street earnings understated p 500 companies 2021 five p 500 companies understated street earnings attractive stock rating.	0.014618897
1213	2022-04-15	Finance	twitter board adopts poison pill fend elon musk takeover bid move comes day musk unsolicited billion offer buy company.	0.039100405
1214	2022-04-15	Cryptocurrencies	dogecoin xrp surging bitcoin ether remain stagnant learn digital assets moving market today.	-0.8697536
1215	2022-04-15	Cryptocurrencies	hackers behind million crypto theft lazarus group operated 10 years north korean government blessing stealing laundering million cryptocurrencies every year since 2018.	-0.10809953
1216	2022-04-15	Finance	normally file tax return may due credit refund nonetheless normally need file tax return could benefit since could receive refund eligible tax credit.	0.6081524
1217	2022-04-15	Cryptocurrencies	older adults hitchhiker guide metaverse think metaverse gamers gen z think.	0.009849179
1218	2022-04-15	Cryptocurrencies	ins outs nfts thought would valuable us try learn companies successful initial forays digital assets specifically nft arena.	0.11413592
1219	2022-04-15	Finance	create together mantra entrepreneur second act yarn shop russell brent second act focused building community knitters living dream	0.04605646
1220	2022-04-15	Stock Market	analysts downgrade twitter stock amid full blown elon circus uncertainty around musk offer buy twitter downside risk according experts.	-0.98626786
1221	2022-04-15	Finance	create financial roadmap spouse dies 8 things prevent administrative financial disaster	-0.038489237
1222	2022-04-15	Cryptocurrencies	real problem centralized banks crypto inevitable banks make billion year overdraft fees according federal consumer financial protection bureau.	-0.31870258
1223	2022-04-15	Finance	charlie munger daily journal halves alibaba position guru releases 1st quarter portfolio	0.012034614
1224	2022-04-15	Finance	biden administration cancels billion student loans data sharing initiative biden administration week announced cancelled billion federal student loan debt 350 000 borrowers data sharing initiative education department social security administration . details.	-0.4057004
1225	2022-04-15	Cryptocurrencies	national security yellen let slip plan regulate crypto price bitcoin ethereum bnb xrp solana cardano dogecoin sink treasury secretary janet yellen hinted policymakers approach crypto regulation . meanwhile price ethereum bitcoin bnb xrp solana cardano dogecoin sink.	0.22015038
1226	2022-04-15	Finance	p 500 nasdaq dow bear market bear market tendency . bull market tendency . .	-0.21234919
1227	2022-04-15	Finance	long term care predictable need unexpected one would make long term care expected unpredictable . make easy people trying plan old age.	-0.3551756
1228	2022-04-15	Finance	china tech leaders warn widespread production halt shanghai lockdown continues two china prominent technology executives spoken supply chain disruptions caused ongoing lockdown warning many country industries facing prospect production halts may situation persists.	-0.9870317
1229	2022-04-15	Finance	alexandra shapiro new book presumed guilty brings insider trading cases life alexandra shapiro one top attorneys specializing financial criminal defense wrote presumed guilty fictional account based real insider trading cases prosecuted new york . incredible book gives great insights judicial system works.	0.03308148
1230	2022-04-15	Stock Market	hong kong stock exchange closes good friday easter holidays trade resumes tuesday	-0.018367607
1231	2022-04-15	Finance	compensation reasonable tax purposes issue reasonable compensation confusing many dimensions tax analysis.	-0.010195332
1232	2022-04-15	Finance	4 best monthly dividend funds available nothing closed end fund investors love finding smartly run fund unfairly beaten sector.	0.081158586
1233	2022-04-15	Stock Market	end near tesla meme stocks despite recent gains investors consider selling tesla meme stocks institutional money bails.	-0.20897233
1234	2022-04-15	Finance	student loans big changes income based repayment may way biden administration recently made temporary impactful changes income based repayment programs federal student loans . even bigger reforms may way could lead student loan forgiveness.	0.097068794
1235	2022-04-15	Finance	inflationomics driving consumers store brands last year temporary spike inflation well way becoming year new normal . bad news economy whole good news burgeoning private label business.	-0.40578103
1236	2022-04-15	Cryptocurrencies	dogecoin proxy twitter stock doge price could soar elon musk buys twitter potentially boosting bitcoin ethereum cryptocurrencies dogecoin price begins trade tandem twitter stock musk vlad tenev chief executive trading app robinhood ftx chief executive sam bankman fried weighed dogecoin could help support decentralized twitter ...	0.45630062
1237	2022-04-15	Finance	krispy kreme doughnuts running campaign combat inflation wondering invest inflation krispy kreme doughnuts one option . q.ai also offers inflation investments protect portfolio.	0.031062538
1238	2022-04-16	Finance	tax wealth rich tax borrow focus one main mechanisms used avoid taxes pretending income exist.	0.0016595181
1239	2022-04-16	Finance	emmanuel macron beat marine le pen well half french electorate voted anti establishment candidates recent presidential election warnings grow louder marine le pen might elected president.	-0.27968037
1240	2022-04-16	Finance	bonds belong believe economic scene unfolds economy weaken inflation begin moderate fed become less hawkish era forward guidance markets reprice bonds lower yields higher prices.	0.37850872
1241	2022-04-16	Finance	summers sees 66 percent recession chance right despite recession fears keep investing stocks return 7 percent predict cyclical bottom	0.8412436
1242	2022-04-16	Finance	click click close web3 engineering real estate couple clicks home buying experience something many real estate industry talked years . transaction typically requires lots paperwork people legal checkpoints happen seem possible.	0.0049938615
1243	2022-04-16	Cryptocurrencies	critical juncture shock crypto price prediction revealed bitcoin ethereum brace volatility chief executive crypto lending company nexo issued huge crypto price prediction crypto analyst describing market critical juncture ...	0.34099627
1244	2022-04-16	Finance	tax day 2022 get bigger tax refund miss special tax breaks new expanded good 2021 tax year returns due monday april 18 2022 taxpayers.	0.017905269
1245	2022-04-16	Finance	delaying ira distributions raise taxes congress raising age must start withdrawing taxable retirement accounts . waiting long raise taxes medicare part b premiums . best requires careful calculation following rules dumb.	-0.05494869
1246	2022-04-16	Finance	biden cancel student loans extend student loan pause august 31 bombshell announcement student loans means student loan cancellation.	-0.9785609
1247	2022-04-16	Finance	retirees return work bargaining power behind sunny spin u.s. economy low unemployment rates many older americans battling grim realities	-0.66355515
1248	2022-04-16	Finance	tax day 2022 5 steps faster tax refund irs issued 70 million tax refunds already tax season . get faster.	0.043587193
1249	2022-04-17	Finance	india china pharmaceutical companies face increasing scrutiny washington overseas labs sent warning letters fda still able sell drugs u.s.	-0.96979374
1250	2022-04-17	Stock Market	stocks week buy fidelity national information services p 500 likely decline early week rally friday.	-0.9850923
1251	2022-04-17	Finance	bullish sentiment hits 30 year low today analysis viper report tom aspray looks historical data may important traders investors.	0.40317667
1252	2022-04-17	Stock Market	earnings reports start well stocks sink financial sector earnings dominated first week earnings season pace breadth increasing week . bank shares benefited rising tide yields recently . still early earnings remained robust 75 percent exceeding estimates.	0.6386955
1253	2022-04-17	Stock Market	25 dividend stocks buy high sell higher fueling surge among higher income stocks	0.8650945
1254	2022-04-17	Cryptocurrencies	race trillion crypto price data reveals bitcoin ethereum bnb xrp cardano others could hit milestone crypto market price research revealed bitcoin ethereum bnb xrp cardano major cryptocurrencies could hit trillion mark continue grow average annual growth rate ...	0.78503585
1255	2022-04-17	Finance	central bank digital identity one important least discussed points made uk house lords report cbdc nothing payments money . report notes witnesses told committee cbdc would need attached digital identification system	0.029617317
1256	2022-04-17	Cryptocurrencies	crypto banking maturing breaking trust act crypto might trustless trust needed broader adoption	0.13585651
1257	2022-04-18	Finance	marriage finances talk taking walk money talk literally save current future relationship falling apart . follow tips strategies effective talk taking walk . already taken walk soon possible	-0.032831218
1258	2022-04-18	Finance	us senator falsely claims chime digital banks make users vulnerable losing money senator sherrod brown oh warned fintechs potentially dangerous make users vulnerable losing money . senator comments blatantly wrong ignoring number facts data points.	-0.95051455
1259	2022-04-18	Finance	refinance student loans interest rates rise interest rates set rise year refinance student loans take advantage	0.02903004
1260	2022-04-18	Finance	pboc cuts rrr stronger expected economic data release asian equity markets largely lower led japan india taiwan south korea hong kong australia remained holiday.	-0.9372862
1261	2022-04-18	Finance	deep study financials pays scrutinizing financial statements really worth effort real world case studies demonstrate.	0.0391772
1262	2022-04-18	Finance	innovation riskier ever today catastrophes air sea roads traveled driverless cars increasingly visible complex . could argue root cause events often single one old humankind inventiveness innovation.	-0.123900786
1263	2022-04-18	Finance	irs tax gifts impose big penalties gift always really gift free tax consequences gift employer might taxable bonus . family gifts safer gift foreign person irs strict reporting rules gifts penalties steep.	-0.03124686
1264	2022-04-18	Finance	kentucky adopts uniform public expression protection act kentucky becomes second state adopt upepa.	0.050152406
1265	2022-04-18	Finance	snap reports close 4 21 options contracts expire next day according nextearningsdate.com snap snap next earnings date projected 4 21 close earnings estimates .01 share .07 billion revenue.	0.010670949
1266	2022-04-18	Finance	expect lockheed martin q1 lockheed martin nyse lmt scheduled report q1 2022 results tuesday april 19. expect lockheed martin likely post revenue earnings street expectations . company expects low single digit growth revenues profits coming years ...	-0.07935068
1267	2022-04-18	Stock Market	investors optimistic halliburton stock shares halliburton almost doubled value since beginning year pushed surging benchmark oil gas prices geopolitical uncertainty associated russia ukraine war . however rig count figures north america remain 20 percent lower pre pandemic levels ...	-0.45352697
1268	2022-04-18	Finance	recession calls grow inflation threatens corporate earnings rising costs hit consumers growing number experts companies alike warning impact surging inflation consumer spending.	-0.9631148
1269	2022-04-18	Finance	profit warren buffett backed ev maker byd soared first quarter earnings boosted record sales new energy vehicles	0.94555014
1270	2022-04-18	Stock Market	stocks fall rates climb ahead big earnings week includes netflix tesla investors closely watching inflation hits highly anticipated earnings american airlines united blue chips like ibm week.	0.054196168
1271	2022-04-18	Finance	economists measure worker bargaining power excitement crack amazon starbucks anti union armor first ever union wins several stores may think labor power rising.	-0.06508738
1272	2022-04-18	Cryptocurrencies	get time file crypto taxes running time get additional six months file taxes properly apply tax extension irs april 18th 2022.	-8.0617145e-05
1273	2022-04-18	Stock Market	value stocks take growth stocks raise warning flag sound kind alarm one really notices first.	0.012527604
1274	2022-04-18	Finance	knowing someone back end life national health care decisions day designated remind us matter age planning inevitable day make health care decisions good idea essential . online advance health care directive.	0.018022709
1275	2022-04-18	Finance	student loan forgiveness new poll shows 64 percent support student loans get cancelled	0.73046476
1276	2022-04-18	Finance	good bad nokia corporation dycom industries see two featured stocks month model portfolios.	0.026911126
1277	2022-04-18	Finance	praise tax day celebration citizenship fiscal mindfulness joseph j. thorndike takes look tax day arguing done right launching point rethinking reshaping boundaries fiscal citizenship.	0.24497373
1278	2022-04-18	Cryptocurrencies	binances jv billionaire sarath ratanavadi gulf energy seek digital exchange license thailand binance world largest cryptocurrency exchange formed joint venture billionaire sarath ratanavadi gulf energy development apply license operate digital asset exchange platform thailand.	0.29914597
1279	2022-04-18	Cryptocurrencies	absolute disaster serious crypto price crash warning issued bitcoin ethereum bnb xrp solana cardano luna avalanche go free fall combined crypto market lost almost billion since early april top ten cryptocurrencies including binance bnb ripple xrp solana cardano luna avalanche struggle ...	-0.97449106
1280	2022-04-18	Finance	pharma billionaire wu yiling loses billion one day questions mount covid medicine wu yiling founder traditional chinese medicine producer shijiazhuang yiling pharmaceutical saw wealth plunge .1 billion one day amid questions efficacy purported covid treatment drugs.	-0.0021378398
1281	2022-04-18	Stock Market	united airlines stock rise recent correction shares united airlines observed correction recent weeks largely sustained high fuel prices despite strong domestic travel demand . per short term energy outlook eia benchmark oil prices likely trend downward latter half year uncertainty ...	-0.63205427
1282	2022-04-18	Stock Market	philip morris stock see higher levels price philip morris stock seen 9 percent rise month 6 percent ytd . philip morris sells tobacco products non u.s. markets . revenue generated sale cigarettes flagship smokeless tobacco offering iqos . although company revenue growth ...	0.49684542
1283	2022-04-18	Stock Market	gap stock undervalued believe gap inc. stock specialty retailer selling casual apparel accessories personal care products men women children good buying opportunity present time . gps stock trades near currently fact 28 percent pre covid high around	0.26744568
1284	2022-04-18	Stock Market	norwegian cruise line stock rally nortwegian cruise line stock one largest cruise line operators fared well recently rising almost 18 percent last month 21 trading days compared broader p 500 gained 4 percent period . stock also remains 4 percent last week ..	0.16867286
1285	2022-04-18	Stock Market	accenture stock doubled since late 2018 accenture stock price jumped 2x 2018 end currently primarily due favorable changes p multiple . additionally company witnessed steady rise revenue period revenue per share increased despite roughly unchanged outstanding ...	0.92406124
1286	2022-04-18	Finance	oil market war end active war ukraine reduce pressures oil prices see lower mid year.	-0.83726776
1287	2022-04-18	Stock Market	harley davidson stock gain post q1 results harley davidson slated report q1 2022 results wednesday april 27. estimate harley revenue come .5 billion quarter rising 5.5 percent versus last year ahead consensus estimates . project earnings stand close .45 ...	0.72651935
